MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
-1.1161352615157034,-0.3208399286058404,-0.7074736448999353,1.0222841225626742,-0.02177499815031944,1.2082961711992655,36.06,-119.01,0.477
-0.6953819808963392,0.08621402801156695,-0.20735481424380187,1.1934931506849316,0.14573243570646643,-0.3309177568868646,35.14,-119.46,0.458
-0.22577756653137876,1.877251437128159,-0.8344219779086236,1.185877466251298,-0.10117158529631044,-2.0266943492046376,37.8,-122.44,5.00001
0.891562194671085,-0.972126259193692,0.456327051044757,1.02020202020202,0.28128758449230473,0.6518124926555399,34.28,-118.72,2.186
-0.10456538158409932,0.4118571933054928,0.06042375011997876,1.02803738317757,-0.3403295977970394,-0.5830098568368017,36.62,-121.93,2.78
0.38528230907462857,-1.3791802158110993,-0.08214594878746927,0.9750889679715302,0.9542220731077162,-0.11605681649096689,34.08,-117.61,1.587
0.5680162359122587,0.5746787759524558,0.49061533183533756,1.0950226244343892,-0.7208522654601426,0.12131901499276408,33.89,-118.02,1.982
-0.12149252215248228,0.7375003585994186,-0.2525495817054667,1.0483271375464684,-0.39067865306035077,1.0552631965674424,33.92,-118.08,1.575
0.4292829756398112,-2.030466546398951,-0.8654127242063294,1.0359589041095891,-0.3529168616128673,-1.46427299615759,37.39,-122.08,3.4
-1.9482378557719968,1.3073758978637888,0.8786618401674382,1.0117994100294985,-0.456519725327758,-0.19993451856303762,34.18,-118.23,4.466
-0.6902345463375327,0.08621402801156695,-0.17982296603781459,1.1720430107526882,-1.1352637203197053,-0.4307060238041768,38.01,-120.37,1.232
-0.46340096380858947,0.49326798462897425,-1.048716342632825,0.9887459807073955,0.336477895069396,-0.13427798699897325,34.08,-118.12,2.539
-0.5329903194786079,-0.7278938852232476,-0.7315251794765568,1.118532455315146,-1.3695804775066545,2.050127147577198,33.76,-117.91,2.151
-0.29467399831848096,-0.8907154678702106,-0.4390010500393895,1.0937098844672657,-1.3695804775066545,1.4565536769616751,34.2,-119.19,2.205
0.7080363548244079,-0.15801834595887743,0.7746705175427056,1.0289855072463767,0.3664936780148317,0.3995836755109597,33.92,-117.98,2.198
-0.05749605210885932,-0.5650723025762847,-0.22399774416591425,1.0223820943245403,-1.3695804775066545,1.9647535177619544,34.02,-117.91,1.362
-0.014831738746444167,0.981732732569863,-0.446936840808381,0.9006211180124224,-0.9948673162200872,-0.6857208919740047,37.69,-122.1,1.784
0.09816434873197111,-0.2394291372823589,0.1392420813500681,1.1204819277108433,-1.1333272181941934,0.0031893754104895897,37.48,-121.02,1.875
-0.055912226090764974,0.5746787759524558,-0.11859255033196292,1.0461538461538462,-0.372281882867987,-0.3807436307368052,32.75,-117.05,1.398
-0.8655442887153456,-0.15801834595887743,-0.0728820102556103,1.0305343511450382,-0.5852971166743043,0.19833973682430703,37.43,-120.97,1.375
0.14523367820721134,1.4701974805107518,-0.8954697721623661,1.0576395242451968,0.3810174439561715,-1.6490624811410923,37.45,-122.16,4.25
0.21304122960687338,1.7144298544811962,-0.300391425360689,1.0406976744186047,-0.2880440404082161,-0.992881832290221,34.07,-118.37,4.056
0.6986323878419733,-1.704823381105025,0.4839005295578228,0.9431034482758621,0.5272233544323256,0.5658860962536493,36.83,-119.73,1.388
1.0869172350904042,0.24903561065852986,0.5306345150810012,1.020979020979021,0.417810984340899,-0.45683722512993513,37.59,-122.39,5.00001
0.14211552073408795,-1.0535370505171735,-0.4179291666977966,1.042212518195051,0.6192072053941444,0.06751600751932511,32.9,-117.14,1.621
-0.9780454305631066,0.7375003585994186,-0.6013243073741961,1.0136518771331058,0.00824078479511618,-3.7749972703988743,36.53,-119.38,0.514
-0.6859285193508389,-0.2394291372823589,-0.9829509670514489,1.1093585699263933,1.285363936570264,-0.0693966689044603,33.96,-118.36,1.513
-0.3396645561449722,0.7375003585994186,0.34675302868019975,0.978021978021978,-1.1372002224452173,-0.38545133342704385,40.55,-124.13,0.948
-0.1416863038831846,-0.5650723025762847,0.08314609868577894,1.0425925925925925,0.005336031606848217,-0.3953898168842141,37.96,-121.98,2.041
1.121810902051544,0.49326798462897425,0.5524886603995974,1.0136054421768708,-0.2396314872704167,-0.37401834117932126,33.72,-118.3,3.615
-1.1466239123640185,0.7375003585994186,-0.9212236720944265,1.0772200772200773,-0.6608206995692714,-0.14268655686014223,37.75,-122.17,0.851
-1.3394547300669999,1.4701974805107518,-0.01374769536865449,1.0081632653061225,-0.609503393243204,0.3428975256484505,34.03,-118.31,1.384
-0.2512672665100841,-1.9490557550754695,-0.6546451229193548,1.1948356807511737,-0.5059005295283133,-1.0839152790463955,32.75,-117.23,1.375
1.5712215346858023,0.004803236688085492,0.557518836404996,0.9896907216494846,-0.6850269761381711,0.9087058427230471,37.37,-122.08,4.65
-0.21993720808965622,1.2259651065403074,-0.1488916170392717,1.0310734463276836,-0.26867901915309633,0.35289996901572523,37.75,-122.5,2.718
0.7769822811745756,-0.972126259193692,0.9046793711730583,1.1348617666891436,-1.3695804775066545,0.5199894102893355,34.46,-118.5,2.394
0.21714927834130557,0.4118571933054928,-0.5068490499213396,1.0192307692307692,-1.0006768225966232,-0.6361365016822518,37.6,-122.39,3.409
-0.25973083679427533,0.49326798462897425,-0.11634645852776125,1.0099255583126552,0.32970013763010414,1.8218537827864665,34.03,-117.96,1.504
-0.4180144494775747,1.5516082718342332,0.3946394269281688,1.010752688172043,-0.8564074142459809,-0.11286016152451511,38.87,-121.13,1.281
-0.5959968982609217,0.981732732569863,-1.077117294840305,0.9198113207547169,-0.5242972997206771,1.517371005364749,33.98,-118.17,1.56
1.3220164096512772,-0.972126259193692,0.8151673901338995,0.9398034398034398,1.277617928068216,0.5416422251118218,34.29,-118.75,2.581
-0.07155250801944624,-0.4022507199293218,-0.01925091185497591,0.9547325102880658,-0.6985824910167548,-0.10978918700973622,36.61,-119.45,0.905
-0.8257506600107263,-0.3208399286058404,-0.8376431877339808,0.9622641509433962,-1.0762004054915901,-0.1012570927210328,37.78,-120.85,0.713
-0.23181590322536327,-0.8907154678702106,-0.9104337435925344,1.0602409638554218,0.7528258520544707,-0.946518743208258,33.73,-117.98,2.197
-0.0013197230295770006,-1.134947841840655,0.09596220063352384,1.0687397708674304,0.6046834394528047,0.5139202081825917,34.04,-117.65,1.51
-0.4524626653711257,-0.07660755463539597,-0.4701009487530561,1.1058344640434192,0.7993019030667582,0.1311823078029457,34.2,-118.43,2.901
-0.2111766704270721,0.4118571933054928,-0.14057861526972412,0.9775,-0.23769498514490472,-0.018991986762141543,32.73,-117.03,1.42
-0.42009322112632347,0.16762481933504841,0.17134697411845307,1.1057513914656771,-0.14667938524584187,-0.7634737455536101,32.77,-117.09,2.915
-0.5895626050624138,1.0631435238933444,-0.646619436650207,1.0794044665012408,-0.531075057159969,-1.013246266376934,33.73,-118.3,2.554
-0.3537210120555591,0.4118571933054928,0.5088544432439035,1.0493273542600896,0.46138228216491844,-0.14223410161431074,40.86,-124.06,0.981
0.27901748217311423,-0.8907154678702106,0.44406042206099605,1.0729483282674772,-0.4865355082731936,-0.21236813664550358,38.46,-122.91,2.519
-0.659597411800021,0.004803236688085492,-1.2178165706397925,1.023407022106632,0.4565410268511385,-0.6229913591573953,34.25,-118.28,1.621
-0.2512672665100841,0.16762481933504841,0.15783907910657327,1.0606060606060606,-0.6414556783141516,0.40886650230776894,32.84,-116.95,1.294
-1.1604328954592784,-0.07660755463539597,0.035848965315409737,1.1361867704280155,-0.43328169982161424,1.0607659237598508,37.3,-120.4,0.894
-0.568329437507337,1.0631435238933444,-1.0011696514875894,0.9601769911504425,0.5640168948170532,1.903210827758204,34.04,-118.18,1.505
0.741148217515192,-1.460591007134581,0.3013806278131077,1.0116279069767442,0.14379593358095447,0.11797178041923279,36.3,-119.33,1.338
-0.9391427039936652,-0.2394291372823589,0.11560529071950175,1.1334586466165413,0.5398106182481535,0.9889500782968409,34.11,-117.22,0.804
0.5640071763039576,0.49326798462897425,0.5828726622984809,1.054,0.30258910787293647,0.6640933197401424,34.05,-117.91,2.111
0.3278686159187103,0.004803236688085492,-0.2713994396773185,0.926829268292683,-0.7363442824642384,-0.3582385154371275,32.79,-117.2,2.556
0.80182855183343,-1.297769424487618,0.7884204753030354,1.0161564625850341,-1.3695804775066545,-0.07894626184472026,33.94,-117.34,2.145
0.1447387325765567,0.24903561065852986,-0.8359245781353799,1.015625,-0.46523398489256185,-1.4305061622691237,33.74,-118.1,5.00001
-0.5231409014285838,1.0631435238933444,-0.19357230548740922,1.014760147601476,-0.7169792612091187,-0.5785887449033291,34.05,-118.36,2.021
-0.6444025809389288,-1.2163586331641365,-0.40988270407886535,1.0369127516778522,0.8515874604555815,1.1717398138196484,37.73,-120.93,0.815
-0.48889066378729457,0.004803236688085492,-0.010894320675533276,1.0075187969924813,-0.7189157633346306,-0.5281690570890157,40.92,-124.0,0.988
1.143835982615668,-0.4022507199293218,0.8867394801991763,1.0297029702970297,0.28031933342954873,-0.16115959733369348,33.68,-117.98,2.819
-0.1902899648134534,-0.4022507199293218,-0.31131722563336234,1.1589825119236883,0.6288897160217043,0.4422660845679849,33.83,-118.26,1.846
-0.5892656376840211,0.6560895672759371,0.1429146805096642,1.0945454545454545,-0.5339798103482369,0.25820289730125856,38.16,-122.41,2.547
0.06950699671707732,-1.9490557550754695,0.04122832622199797,1.0889328063241106,-1.3695804775066545,0.2977749529544197,38.03,-121.95,1.431
-1.3417314799680105,1.0631435238933444,-1.9445183301665427,1.1603053435114503,-1.3695804775066545,0.36185154782114537,34.06,-118.28,1.625
-0.7232474199021858,1.1445543152168258,-0.8996465612018198,0.9666666666666667,-0.9667880354001636,0.6803725556429876,34.06,-118.17,1.426
-0.16831437881239494,-1.134947841840655,0.31456894993821444,1.1108647450110865,1.053951932571583,-0.20863064668359002,40.5,-120.67,0.859
0.4241850356440702,0.6560895672759371,0.3597273477976392,1.021543985637343,0.21351001009938558,-0.00245394131184688,37.67,-122.14,1.869
-0.19528891568306353,-1.0535370505171735,-0.0466309929165484,0.928082191780822,-0.39164690412310676,0.6703960952843582,36.79,-119.68,0.713
0.08351395806459912,-1.0535370505171735,0.3809573676527999,1.0417633410672853,1.065570945324655,-0.025246541159421456,32.83,-116.91,1.744
-0.23087550652711977,0.16762481933504841,-0.00023089600937062214,1.1986062717770034,-0.4439324615119301,0.5060268052805883,33.9,-118.35,2.25
-0.07669994257825281,-1.2163586331641365,0.25712564787521797,1.035264483627204,-0.4458689636374421,-0.6866257236705733,38.35,-122.7,1.465
1.0740981432564534,0.3304464019820113,0.49775730686276337,1.0013210039630118,0.5475566267502013,-0.4134363560242353,37.51,-122.28,4.05
0.03981025887780936,-0.8907154678702106,-0.21250971933034762,1.0153256704980842,-0.10891759379835834,-0.569376407497402,33.51,-117.66,1.896
0.07737663224448349,1.0631435238933444,-0.5109442545286138,0.9817351598173516,-0.6753444655106112,0.4327215985052551,33.89,-118.09,1.644
-0.8200587852582,1.877251437128159,-0.8073126568160423,0.9538461538461539,-1.0626448906130064,-0.6410795895070024,34.03,-118.46,3.375
-0.7464603699798803,-0.8907154678702106,0.15287890186822492,1.0118110236220472,-0.7334395292759704,-0.4506734033756653,36.29,-119.15,0.725
-0.7108737791358241,0.004803236688085492,-0.7845746924787035,1.0543478260869565,-0.6317731676865918,-0.22671987967573637,33.87,-117.91,1.438
-1.1060383706503523,-0.15801834595887743,-1.5175828408989773,1.2274881516587677,0.3684301801403436,1.6916830324710272,34.07,-118.27,1.6
-1.1049494902629122,-1.297769424487618,-1.6380514612914954,1.0703812316715542,0.7199053159207672,0.29167093592232624,34.04,-118.27,1.181
1.4735687617576754,1.877251437128159,0.45751232347723697,0.8773006134969326,-0.4904085125242175,-0.19535256589851127,34.17,-118.27,3.74
0.866715924012231,-1.0535370505171735,1.39694534527967,1.102803738317757,-0.6598524485065154,0.6271227185776057,33.16,-117.14,2.027
-0.9629990833912107,0.004803236688085492,-3.1822617712633394,1.9903225806451612,-0.5078370316538253,-0.0852213908915011,38.88,-122.72,0.966
-1.1284594077189998,0.16762481933504841,-0.9301785354191109,0.9928825622775801,-0.613376397494228,-0.20295665227127982,38.61,-121.47,0.658
-1.1091565281234754,-0.8093046765467291,-1.3283728907049575,0.9566929133858267,0.5068900821144499,-0.5063317938433293,34.19,-119.18,1.674
-0.5851575889495889,-0.6464830938997662,-1.6222867505838487,1.0029542097488922,0.8573969668321174,0.591275283812131,34.2,-118.59,1.798
-0.4112831889006738,0.6560895672759371,0.03367214788408032,1.0445736434108528,0.15444669527127033,0.14536951526184266,38.08,-122.22,0.967
-0.13267829340527315,0.3304464019820113,-0.4612293139089141,1.0524781341107872,0.1341134229533946,-0.865492894483726,37.34,-121.97,2.661
-1.0228875047004014,1.877251437128159,-0.44924547569159656,1.0462962962962963,-0.9048199673837803,1.9370153270906922,32.71,-117.14,0.911
-1.2267556099669772,0.7375003585994186,-0.8320440807036131,0.9489247311827957,0.12443091232583471,1.5558306154437065,36.71,-119.75,0.498
-0.6380672768665516,-1.0535370505171735,-0.7626896485981288,0.9706666666666667,-0.2802980319061682,0.08061123290658294,38.58,-121.3,0.907
-0.5452154765557731,0.4118571933054928,0.26253862196974626,1.1097560975609757,0.14476418464371046,-3.7749972703988743,34.04,-117.76,1.158
-0.19439801354788558,1.877251437128159,-0.8081619032064958,1.1035548686244203,-0.08180656404119069,-1.1330810883297047,37.77,-122.45,2.786
-1.3012944219435403,1.7958406458046776,-1.6194803329602154,1.1022044088176353,-0.613376397494228,-1.7634874233170026,32.72,-117.15,2.5
-0.49656232106243897,-0.2394291372823589,-0.40317712433237435,1.0335463258785942,-0.5707733507329645,-2.081239541311014,37.88,-122.08,0.85
-0.2558702608751707,1.3073758978637888,-0.5038838936567743,1.006012024048096,0.5378741161226415,1.298849590998421,33.73,-117.87,1.77
-0.43380321509545217,-1.297769424487618,-0.6378999413233533,1.0698324022346368,-0.6182176528080079,-0.989194478438879,34.04,-117.67,0.997
-1.9482378557719968,-1.867644963751988,1.3854420033482613,0.9519408502772643,0.3674619290775876,0.48683985525115026,33.58,-117.66,3.576
0.24189655987402894,-0.2394291372823589,-0.15791409684124735,1.2537313432835822,-0.7808838313510138,-0.8593132280982302,32.85,-117.27,4.75
1.3318658277013011,-0.8093046765467291,1.032049356508288,0.9537037037037037,-1.005518077910403,0.6994125976346192,32.66,-117.02,2.736
-0.10070480566499444,0.7375003585994186,-0.505100060824626,1.061624649859944,-0.5117100359048492,-0.5853902359183559,33.99,-118.05,1.824
-0.4361789541225936,0.3304464019820113,-0.9535160568660256,0.9598108747044918,0.4584775289766505,1.9613217636757543,33.87,-117.92,1.578
-1.028826852268255,0.6560895672759371,-1.7196775890869844,1.0064102564102564,-0.5610908401054047,-0.3354319923432583,34.09,-118.31,1.938
0.47491696278615325,1.6330190631577146,-0.9661509320647592,0.7647058823529411,-0.926121490764412,-0.627281237397271,34.05,-118.38,3.336
-0.15198117300079753,-0.15801834595887743,-0.4454504698612395,1.0851063829787233,0.6976355414773795,-0.7023118823596243,37.31,-121.95,2.646
-0.8702957667696285,0.5746787759524558,-0.5313042899661384,1.034375,-0.33064708716947955,0.534448483816496,37.6,-120.98,0.584
-0.6731589220799534,0.004803236688085492,-0.792184274583543,1.0950510604870385,-1.3695804775066545,0.0018635337031724605,37.78,-122.28,1.734
0.17463344866808686,1.5516082718342332,-0.5558888870616614,0.9727891156462585,-0.5610908401054047,-0.12484636307454697,34.13,-118.23,2.148
-1.9482378557719968,1.877251437128159,-3.1822617712633394,1.75,-1.333755188184683,-0.8029657157675844,35.42,-119.11,2.0
1.9386691708836803,-1.704823381105025,0.9273538091856166,1.043956043956044,0.10893889532173891,1.6164992355969439,37.44,-121.89,4.228
-0.34441603419925504,0.8189111499229,-0.18333563398009697,1.0213523131672597,-0.1912189341326173,-0.9919156876451725,38.54,-121.44,0.936
-0.4290517370411694,0.6560895672759371,-0.6834612283641561,1.0582191780821917,-0.43424995088437024,0.476735394205089,34.03,-118.37,1.222
